Location,Shot_Number,Period,Game_Clock,Shot_Clock,Dribbles,Touch_Time,Shot_Dist,Pts_Type,Shot_Result,Player_Name
A,16,3,1:10:00 AM,5,18,19.3,25.6,3,missed,lebron james
A,17,3,12:33:00 AM,12.8,10,7.8,5.6,2,missed,lebron james
A,1,1,11:28:00 AM,13.2,0,0.8,20.8,2,missed,lebron james
A,2,1,10:01:00 AM,24,2,5,2.8,2,made,lebron james
A,3,1,9:38:00 AM,12,2,2.8,4.2,2,made,lebron james
A,4,1,6:32:00 AM,19.5,3,3,18.7,2,made,lebron james
A,5,1,5:59:00 AM,11,1,5.8,15,2,missed,lebron james
A,6,1,2:02:00 AM,9.2,3,5.2,11.5,2,made,lebron james
A,7,1,12:59:00 AM,15,10,10.7,6.8,2,missed,lebron james
A,8,1,12:37:00 AM,19.9,4,4.6,3.8,2,made,lebron james
A,9,1,12:02:00 AM,,14,20.9,26.3,3,missed,lebron james
A,10,2,11:46:00 AM,10,1,1.6,20.4,2,missed,lebron james
A,11,2,10:48:00 AM,22,3,2.6,6.5,2,made,lebron james
A,12,2,7:44:00 AM,8.4,2,4,25.9,3,made,lebron james
A,13,2,7:24:00 AM,16.2,1,2,25.7,3,missed,lebron james
A,14,3,8:15:00 AM,8.8,0,1.2,28.3,3,made,lebron james
A,15,3,7:46:00 AM,12.5,0,0.7,24.8,3,made,lebron james
A,16,3,3:57:00 AM,18.6,3,4.3,22.9,2,missed,lebron james
A,17,3,2:41:00 AM,6.6,16,18,17,2,made,lebron james
A,18,3,2:06:00 AM,13.8,3,2.3,9.5,2,made,lebron james
A,19,3,1:26:00 AM,13.9,6,4.4,7.1,2,made,lebron james
A,20,3,12:20:00 AM,12.7,11,12.6,11.5,2,missed,lebron james
A,21,3,12:13:00 AM,5.8,2,5.5,16.5,2,missed,lebron james
A,1,1,10:47:00 AM,24,0,0,14.4,2,made,lebron james
A,2,1,10:08:00 AM,10.8,0,2,25.3,3,made,lebron james
A,3,1,9:48:00 AM,17.5,0,1.2,25,3,missed,lebron james
A,4,1,7:50:00 AM,5.5,4,3.8,22.9,2,missed,lebron james
A,5,1,5:16:00 AM,15.3,10,9,4,2,made,lebron james
A,6,1,12:01:00 AM,,7,3.4,28.6,3,missed,lebron james
A,7,2,11:31:00 AM,14,11,9,4.5,2,made,lebron james
A,8,2,9:50:00 AM,13.1,2,5.2,23.3,2,made,lebron james
A,9,2,8:14:00 AM,12.4,0,1.8,15.8,2,missed,lebron james
A,10,2,7:20:00 AM,7.3,0,2.3,20.9,2,missed,lebron james
A,11,2,6:07:00 AM,10,1,2,21.5,2,missed,lebron james
A,12,2,5:31:00 AM,9.9,1,1.1,25.4,3,missed,lebron james
A,13,3,11:39:00 AM,22.3,0,1,25.8,3,missed,lebron james
A,14,3,9:11:00 AM,18.2,3,2.4,3.5,2,made,lebron james
A,15,3,8:37:00 AM,15.3,1,1.4,2.9,2,made,lebron james
A,16,3,5:35:00 AM,13.7,1,2.9,10.4,2,made,lebron james
A,17,3,5:03:00 AM,16.7,6,6.3,19.5,2,missed,lebron james
A,18,3,3:01:00 AM,16.5,9,7.8,26.2,3,made,lebron james
A,19,3,12:38:00 AM,17.3,6,5.3,26.6,3,missed,lebron james
A,20,4,9:00:00 AM,14.1,10,10,11.6,2,missed,lebron james
A,21,4,8:43:00 AM,20,4,3.7,8.5,2,made,lebron james
A,22,4,7:13:00 AM,9.7,15,13.2,25.2,3,missed,lebron james
A,23,4,6:51:00 AM,14.8,4,4,21.7,2,made,lebron james
A,24,4,5:41:00 AM,3.4,14,12.2,23.7,2,missed,lebron james
A,25,4,3:07:00 AM,11.9,15,12.5,25,3,missed,lebron james
A,26,4,2:47:00 AM,21.5,1,1.8,5.1,2,made,lebron james
H,1,1,11:14:00 AM,3.4,6,11.3,6.7,2,missed,lebron james
H,2,1,9:07:00 AM,20.5,0,0.8,3.3,2,made,lebron james
H,3,1,7:27:00 AM,11.6,15,12.8,3.6,2,made,lebron james
H,4,1,12:06:00 AM,,13,14.2,8.4,2,missed,lebron james
H,5,2,10:10:00 AM,21.7,3,3.4,20.7,2,made,lebron james
H,6,2,9:52:00 AM,19.4,4,3.8,5.7,2,made,lebron james
H,7,2,8:53:00 AM,18.6,6,5.1,4.8,2,missed,lebron james
H,8,2,4:25:00 AM,14.1,7,7.6,26.5,3,missed,lebron james
H,9,2,3:41:00 AM,15.2,3,3.4,3.4,2,missed,lebron james
H,10,2,2:55:00 AM,15.5,7,6.7,12.8,2,missed,lebron james
H,11,2,1:10:00 AM,4.2,0,0,28.9,3,missed,lebron james
H,12,3,9:44:00 AM,12.4,3,2.8,4.6,2,made,lebron james
H,13,3,9:18:00 AM,17.2,10,6.9,22.5,2,made,lebron james
H,14,3,5:20:00 AM,7.1,10,9.2,25.4,3,missed,lebron james
H,15,4,11:14:00 AM,1.2,3,2.5,36.8,3,missed,lebron james
H,16,4,9:32:00 AM,8,2,2.6,22.6,2,missed,lebron james
H,1,1,11:47:00 AM,23.1,0,1.4,6.1,2,made,lebron james
H,2,1,9:08:00 AM,20.6,1,1.4,8,2,made,lebron james
H,3,1,8:36:00 AM,16.1,2,2.4,20.6,2,made,lebron james
H,4,1,6:26:00 AM,20.6,3,3.6,5.8,2,missed,lebron james
H,5,1,5:20:00 AM,7.2,0,1,25.1,3,missed,lebron james
H,6,2,12:00:00 AM,,3,2.1,42.9,3,missed,lebron james
H,7,3,10:19:00 AM,19.9,2,2.7,24.6,3,made,lebron james
H,8,3,9:47:00 AM,12,0,1.1,20.2,2,made,lebron james
H,9,3,9:25:00 AM,18,3,2.6,23.5,2,made,lebron james
H,10,3,9:04:00 AM,18.8,6,5.4,26.2,3,missed,lebron james
H,11,3,8:51:00 AM,15.6,6,5.4,25.8,3,made,lebron james
H,12,3,8:28:00 AM,19.4,0,1.1,28.5,3,missed,lebron james
H,13,3,4:47:00 AM,13,15,10.5,25.7,3,missed,lebron james
H,14,3,4:40:00 AM,19.8,3,2.8,11.3,2,missed,lebron james
H,15,3,3:41:00 AM,8,15,14.8,2.8,2,missed,lebron james
H,16,3,2:23:00 AM,18.3,5,4.7,6.4,2,made,lebron james
A,1,1,11:01:00 AM,6.5,5,6.6,3,2,made,lebron james
A,2,1,9:01:00 AM,14.6,6,9.6,2.3,2,made,lebron james
A,3,1,7:58:00 AM,11.7,3,5.8,1.9,2,made,lebron james
A,4,1,7:28:00 AM,17,6,7,6.1,2,missed,lebron james
A,5,1,5:16:00 AM,12.2,0,1.2,25.1,3,missed,lebron james
A,6,1,1:16:00 AM,18.7,4,4.6,6.7,2,missed,lebron james
A,7,2,11:19:00 AM,2,7,8.7,21.7,2,made,lebron james
A,8,2,10:38:00 AM,13.3,5,6.3,5.2,2,made,lebron james
A,9,2,8:58:00 AM,16.2,6,7.1,13.6,2,missed,lebron james
A,10,2,8:36:00 AM,12.9,2,4.7,11.9,2,missed,lebron james
A,11,2,7:55:00 AM,3.4,4,5.8,6.9,2,made,lebron james
A,12,2,12:33:00 AM,1.7,22,20.1,19.2,2,missed,lebron james
A,13,3,2:00:00 AM,16.2,8,6.8,18.8,2,missed,lebron james
A,14,3,12:02:00 AM,,18,18.7,25.2,3,missed,lebron james
A,15,4,9:54:00 AM,16,0,0.7,0.5,2,made,lebron james
A,16,4,9:07:00 AM,3.3,3,4.8,19.3,2,made,lebron james
A,17,4,8:23:00 AM,14,6,7.2,14.7,2,made,lebron james
A,18,4,6:36:00 AM,10,14,13.3,29.4,3,missed,lebron james
A,19,4,3:12:00 AM,22.4,2,3.6,5.1,2,made,lebron james
A,20,4,12:58:00 AM,4.5,10,9.5,26.2,3,missed,lebron james
A,21,4,12:51:00 AM,22.1,3,1.9,8.4,2,missed,lebron james
H,1,1,9:16:00 AM,12.5,0,1.2,23,3,missed,lebron james
H,2,1,5:57:00 AM,9.3,2,2.9,1.4,2,missed,lebron james
H,3,1,5:33:00 AM,11.9,0,0.4,4.9,2,made,lebron james
H,4,1,12:56:00 AM,19.1,6,5.4,8.8,2,missed,lebron james
H,5,2,11:41:00 AM,5.3,16,13.3,8.5,2,made,lebron james
H,6,2,11:04:00 AM,15.8,3,3.5,5.8,2,missed,lebron james
H,7,2,8:41:00 AM,17.1,5,6,4.1,2,made,lebron james
H,8,2,8:17:00 AM,17.5,5,6,8.2,2,made,lebron james
H,9,2,3:05:00 AM,7,0,1.3,24.9,3,made,lebron james
H,10,2,2:36:00 AM,21,0,0,2.2,2,made,lebron james
H,11,2,1:14:00 AM,5,2,5.9,16.9,2,made,lebron james
H,12,2,12:34:00 AM,1.1,2,3,17.6,2,missed,lebron james
H,13,3,9:11:00 AM,3.9,2,6,19.9,2,missed,lebron james
H,14,3,4:59:00 AM,21.8,0,0.8,4.7,2,made,lebron james
H,1,1,9:58:00 AM,20.4,0,1,24.5,3,made,lebron james
H,2,1,9:32:00 AM,19,4,4.5,25.6,3,missed,lebron james
H,3,1,7:12:00 AM,17.4,0,1,5.2,2,made,lebron james
H,4,2,11:28:00 AM,11.5,2,2.3,21.6,2,made,lebron james
H,5,2,11:00:00 AM,19,3,4,5.8,2,missed,lebron james
H,6,2,10:43:00 AM,2.3,7,11.2,21.2,2,missed,lebron james
H,7,2,9:31:00 AM,14.7,8,7.8,4.9,2,made,lebron james
H,8,2,7:23:00 AM,19.8,5,5.8,6.6,2,made,lebron james
H,9,2,6:37:00 AM,17.9,0,0.9,24.2,2,missed,lebron james
H,10,2,12:01:00 AM,,6,5.1,11.9,2,missed,lebron james
H,11,3,10:46:00 AM,9.1,0,2.7,20,2,missed,lebron james
H,12,3,7:15:00 AM,7.7,1,5.7,18.1,2,missed,lebron james
H,13,4,10:29:00 AM,18.4,6,5.3,24,2,missed,lebron james
H,14,4,8:17:00 AM,8.9,5,6.9,20.6,2,missed,lebron james
H,15,4,6:41:00 AM,10.3,16,14,24.8,3,missed,lebron james
H,16,4,5:30:00 AM,22,3,2.9,5.6,2,made,lebron james
H,17,4,1:28:00 AM,7.3,0,4.3,27.2,3,missed,lebron james
A,1,1,10:49:00 AM,15.9,8,6.8,6.5,2,made,lebron james
A,2,1,8:29:00 AM,16,7,6.4,7.4,2,missed,lebron james
A,3,1,5:59:00 AM,9.8,14,12.6,2.5,2,missed,lebron james
A,4,1,5:42:00 AM,18.4,5,4.4,3.3,2,made,lebron james
A,5,1,1:53:00 AM,18.2,6,5.2,2.5,2,made,lebron james
A,6,1,12:40:00 AM,2.4,0,1.5,32,3,missed,lebron james
A,7,1,12:02:00 AM,,15,19.7,5.4,2,made,lebron james
A,8,2,11:00:00 AM,14.8,5,6.7,16,2,made,lebron james
A,9,2,10:20:00 AM,4.5,0,2.3,18.7,2,missed,lebron james
A,10,2,9:19:00 AM,8.4,2,8.5,15.1,2,missed,lebron james
A,11,2,5:37:00 AM,12.3,1,6.6,3.8,2,made,lebron james
A,12,2,1:31:00 AM,5.4,0,1.1,27.2,3,made,lebron james
A,13,2,1:00:00 AM,15.6,5,7.2,26.4,3,missed,lebron james
A,14,3,11:10:00 AM,8,2,3.7,4.6,2,made,lebron james
A,15,3,5:40:00 AM,0.8,20,22.1,24.3,3,missed,lebron james
A,16,3,12:40:00 AM,14.9,8,9.1,21.5,2,made,lebron james
A,17,3,12:01:00 AM,,2,3.8,12.8,2,missed,lebron james
A,18,4,11:36:00 AM,17.1,4,5.1,25.1,3,missed,lebron james
A,19,4,10:53:00 AM,13.3,2,2.2,21.7,2,made,lebron james
A,20,4,9:05:00 AM,6.2,9,12.4,4.3,2,made,lebron james
A,21,4,8:11:00 AM,11.5,3,5,22.6,3,made,lebron james
A,22,4,5:10:00 AM,2.1,2,3.3,27.9,3,made,lebron james
A,23,4,4:32:00 AM,7.8,2,3.9,22.1,2,made,lebron james
A,24,4,4:05:00 AM,13.8,1,0.9,25.6,3,missed,lebron james
A,25,4,3:39:00 AM,12.3,2,9.3,16.6,2,missed,lebron james
H,1,1,11:44:00 AM,21.9,0,2.4,6.5,2,made,lebron james
H,2,1,12:40:00 AM,13.7,11,9.1,11.5,2,missed,lebron james
H,3,1,12:28:00 AM,14.5,0,5.7,23.8,3,missed,lebron james
H,4,2,9:34:00 AM,15.9,7,7.5,3.4,2,missed,lebron james
H,5,2,2:14:00 AM,9.9,0,0.6,1.7,2,made,lebron james
H,6,3,11:49:00 AM,12.7,1,1.7,15.9,2,missed,lebron james
H,7,3,9:06:00 AM,8.2,0,4.6,22.3,2,missed,lebron james
H,8,3,6:17:00 AM,20,2,2.6,25.5,3,missed,lebron james
H,9,3,2:06:00 AM,17.2,4,3.2,5.9,2,made,lebron james
H,10,3,1:39:00 AM,18.8,5,5.6,9.5,2,missed,lebron james
H,11,3,12:54:00 AM,12.1,13,12.1,18.4,2,missed,lebron james
H,12,3,12:32:00 AM,13.4,1,5,18.1,2,made,lebron james
H,13,3,12:07:00 AM,,5,3.7,24.5,3,made,lebron james
H,14,4,10:51:00 AM,14.8,9,8.8,4.3,2,made,lebron james
H,15,4,9:12:00 AM,21,2,4,1.4,2,made,lebron james
H,16,4,7:54:00 AM,20.1,0,1.1,30.2,3,missed,lebron james
A,1,1,10:23:00 AM,10.7,2,1.8,4.1,2,missed,lebron james
A,2,1,8:28:00 AM,24,0,1,3.4,2,made,lebron james
A,3,1,7:43:00 AM,6.2,6,7.9,6.8,2,missed,lebron james
A,4,1,6:17:00 AM,10.8,5,6,7.7,2,missed,lebron james
A,5,1,2:51:00 AM,12.9,1,3.1,5.2,2,missed,lebron james
A,6,1,1:31:00 AM,11.8,12,12.4,6.7,2,made,lebron james
A,7,1,1:08:00 AM,17.4,5,5.4,4.2,2,made,lebron james
A,8,2,9:51:00 AM,5.1,5,13.7,4.8,2,made,lebron james
A,9,2,9:14:00 AM,19.9,2,2.2,5.5,2,made,lebron james
A,10,2,8:51:00 AM,12.9,0,0.8,23,3,missed,lebron james
A,11,2,8:33:00 AM,19,7,5.8,5.6,2,made,lebron james
A,12,2,3:45:00 AM,6.2,2,3.1,6.6,2,missed,lebron james
A,13,2,2:17:00 AM,20.5,0,1,3.4,2,missed,lebron james
A,14,2,12:08:00 AM,2,0,4.2,19,2,made,lebron james
A,15,3,9:31:00 AM,13.3,10,11,6.1,2,made,lebron james
A,16,3,9:10:00 AM,17.2,0,1.4,29,3,missed,lebron james
A,17,3,2:17:00 AM,16.7,6,6.4,12.7,2,made,lebron james
A,18,3,1:47:00 AM,14.7,9,8.9,16.3,2,missed,lebron james
A,19,3,12:14:00 AM,5.1,17,17.5,29.5,3,missed,lebron james
A,20,4,10:56:00 AM,9.1,0,0.9,27.8,3,missed,lebron james
A,21,4,9:30:00 AM,7,4,5.6,14.7,2,missed,lebron james
A,22,4,9:13:00 AM,22.2,0,1,5.5,2,made,lebron james
A,23,4,7:55:00 AM,18.9,3,5.7,3.9,2,made,lebron james
A,24,4,3:30:00 AM,6.3,17,15.9,4.8,2,missed,lebron james
H,1,1,11:37:00 AM,18.5,5,4.6,8.4,2,missed,lebron james
H,2,1,11:04:00 AM,0.5,10,8,16.3,2,made,lebron james
H,3,1,9:08:00 AM,19.7,6,4.7,5.5,2,missed,lebron james
H,4,1,8:33:00 AM,20.9,1,1.6,2.7,2,missed,lebron james
H,5,1,8:22:00 AM,19.7,2,3.2,2.4,2,missed,lebron james
H,6,1,4:47:00 AM,3,0,6.4,20.5,2,made,lebron james
H,7,1,3:51:00 AM,21,1,1.2,5.8,2,made,lebron james
H,8,2,10:20:00 AM,19.4,7,4.2,21.4,2,missed,lebron james
H,9,2,9:33:00 AM,19,4,4,3,2,made,lebron james
